id,week,checkout_price,base_price,num_orders,center_type,op_area,category,cuisine
1000841,2,583.03,610.13,80,TYPE_B,3.8,Pizza,Continental
1002047,1,583.03,610.13,123,TYPE_A,3.9,Pizza,Continental
1000052,86,498.64,678.03,216,TYPE_A,2.7,Pizza,Continental
1000991,66,678.03,679.03,69,TYPE_A,2.7,Pizza,Continental
1000607,9,582.03,582.03,82,TYPE_A,4.2,Pizza,Continental
1001384,120,697.43,698.43,41,TYPE_B,6.7,Pizza,Continental
1000719,84,484.03,679.03,351,TYPE_A,3.6,Pizza,Continental
1002004,11,581.03,582.03,123,TYPE_C,3.8,Pizza,Continental
1000743,38,433.59,678.03,1081,TYPE_A,4.5,Pizza,Continental
1001652,13,533.53,582.03,258,TYPE_A,4.5,Pizza,Continental
1002150,125,640.23,640.23,41,TYPE_A,4.5,Pizza,Continental
1001415,125,511.19,658.63,81,TYPE_A,3.8,Pizza,Continental
1002068,109,486.03,678.03,797,TYPE_A,3.5,Pizza,Continental
1000549,133,533.53,532.53,202,TYPE_A,4,Pizza,Continental
1000087,56,678.03,679.03,95,TYPE_A,7,Pizza,Continental
1001873,15,610.13,612.13,107,TYPE_A,7,Pizza,Continental
1000139,12,533.53,581.03,82,TYPE_C,3.9,Pizza,Continental
1002059,45,486.03,680.03,284,TYPE_A,3.2,Pizza,Continental
1002171,10,584.94,585.94,204,TYPE_A,3.8,Pizza,Continental
1000411,103,639.23,641.23,53,TYPE_B,3.9,Pizza,Continental
1001039,39,435.59,640.23,136,TYPE_B,3.9,Pizza,Continental
1000986,3,611.13,611.13,134,TYPE_A,4.5,Pizza,Continental
1000628,18,640.23,640.23,13,TYPE_B,3.9,Pizza,Continental
1002109,10,583.03,582.03,42,TYPE_A,4,Pizza,Continental
1001346,116,463.69,641.23,312,TYPE_C,4,Pizza,Continental
1000449,48,678.03,679.03,298,TYPE_C,4,Pizza,Continental
1000900,30,641.23,641.23,55,TYPE_A,2.8,Pizza,Continental
1001345,136,549.08,641.23,283,TYPE_A,4.5,Pizza,Continental
1002134,46,326.89,326.89,177,TYPE_A,4.1,Salad,Italian
1001859,88,254.2,309.43,298,TYPE_B,4.7,Salad,Italian
1000209,20,328.89,326.89,230,TYPE_A,5.3,Salad,Italian
1001775,54,327.89,326.89,365,TYPE_C,2.8,Salad,Italian
1001217,71,291,291,108,TYPE_A,3,Salad,Italian
1000924,114,283.3,281.3,324,TYPE_A,4,Salad,Italian
1001586,143,284.24,284.24,256,TYPE_A,4,Salad,Italian
1001784,79,335.65,334.65,311,TYPE_A,5.1,Salad,Italian
1000958,127,339.53,339.53,487,TYPE_A,3.8,Salad,Italian
1001146,84,310.43,311.43,378,TYPE_A,3.8,Salad,Italian
1001255,119,303.64,304.64,528,TYPE_C,5.1,Salad,Italian
1000957,93,310.46,308.46,54,TYPE_C,2,Salad,Italian
1000256,88,314.28,363.81,55,TYPE_C,2.7,Salad,Italian
1001526,43,301.73,300.73,136,TYPE_C,1.9,Salad,Italian
1001428,140,304.61,339.53,217,TYPE_A,3.9,Salad,Italian
1001577,122,282.3,281.3,243,TYPE_A,3.4,Salad,Italian
1000818,85,311.43,310.43,243,TYPE_A,3.9,Salad,Italian
1001434,133,339.53,340.53,230,TYPE_A,3.9,Salad,Italian
1001991,43,328.89,327.89,298,TYPE_B,4.2,Salad,Italian
1000142,90,310.43,311.43,393,TYPE_C,4,Salad,Italian
1000702,106,304.64,304.64,393,TYPE_C,4,Salad,Italian
1001719,77,328.89,326.89,352,TYPE_A,4,Salad,Italian
1000056,133,339.53,340.53,216,TYPE_A,4.1,Salad,Italian
1000324,57,260.93,328.89,1160,TYPE_A,4.1,Salad,Italian
1001735,145,237.68,283.24,445,TYPE_A,4.1,Salad,Italian
1001853,30,362.81,362.81,188,TYPE_A,3.6,Salad,Italian
1000285,135,332.71,333.71,837,TYPE_C,3.8,Salad,Italian
1000599,90,309.43,309.43,1094,TYPE_C,3.8,Salad,Italian
1001812,129,339.53,340.53,689,TYPE_C,3.8,Salad,Italian
1000524,118,310.43,311.43,231,TYPE_A,3.8,Salad,Italian
1000994,30,361.81,363.81,176,TYPE_A,3.5,Salad,Italian
1000216,36,328.89,326.89,230,TYPE_A,4,Salad,Italian
1001691,36,361.81,363.81,94,TYPE_A,3.2,Salad,Italian
1001869,59,361.81,361.81,96,TYPE_A,3.2,Salad,Italian
1000622,104,310.43,309.43,338,TYPE_A,4.4,Salad,Italian
1001899,77,327.89,328.89,123,TYPE_A,2.8,Salad,Italian
1001466,41,327.89,327.89,55,TYPE_A,2.4,Salad,Italian
1001977,86,310.43,311.43,134,TYPE_B,3.9,Salad,Italian
1000461,75,327.89,327.89,377,TYPE_C,2,Salad,Italian
1001201,117,302.7,302.7,364,TYPE_B,4.4,Salad,Italian
1001206,109,309.43,310.43,568,TYPE_A,4.5,Salad,Italian
1000367,40,328.89,326.89,312,TYPE_C,4,Salad,Italian
1001376,114,311.43,311.43,474,TYPE_A,2.8,Salad,Italian
1001406,79,335.65,335.65,176,TYPE_A,4.5,Salad,Italian
1002160,94,522.83,601.43,27,TYPE_A,4.1,Desert,Indian
1000390,76,462.72,461.72,81,TYPE_A,4.5,Desert,Indian
1000808,4,484.03,484.03,94,TYPE_A,4.8,Desert,Indian
1001816,83,387.03,484.03,96,TYPE_A,3.9,Desert,Indian
1001112,79,514.13,515.13,28,TYPE_C,2.8,Desert,Indian
1001139,134,484.09,484.09,42,TYPE_C,2.8,Desert,Indian
1001558,109,486.03,486.03,108,TYPE_A,3,Desert,Indian
1000511,106,473.39,472.39,109,TYPE_A,4.1,Desert,Indian
1000340,129,469.51,468.51,94,TYPE_C,2.9,Desert,Indian
1000535,78,486.03,484.03,95,TYPE_B,5.6,Desert,Indian
1001533,129,469.51,469.51,203,TYPE_B,5.6,Desert,Indian
1000333,44,390,484.03,28,TYPE_C,2,Desert,Indian
1000108,69,486.03,485.03,40,TYPE_C,2.7,Desert,Indian
1000423,85,389.03,513.13,148,TYPE_A,4.6,Desert,Indian
1001632,71,563.63,561.63,28,TYPE_C,3.6,Desert,Indian
1001619,94,485.03,484.03,364,TYPE_B,6.3,Desert,Indian
1000300,34,260.96,504.43,352,TYPE_A,3.4,Desert,Indian
1002029,115,474.39,474.39,68,TYPE_C,3.8,Desert,Indian
1002180,107,473.39,473.39,42,TYPE_C,3.8,Desert,Indian
1000188,130,469.51,468.51,82,TYPE_A,4.4,Desert,Indian
1000040,141,482.09,483.09,54,TYPE_B,4.2,Desert,Indian
1000129,10,503.43,504.43,80,TYPE_B,3.8,Desert,Indian
1000222,34,387.03,505.43,67,TYPE_B,3.8,Desert,Indian
1002039,1,286.21,504.43,1054,TYPE_A,4.1,Desert,Indian
1001177,141,483.09,483.09,107,TYPE_C,3,Desert,Indian
1000069,73,388.03,486.03,27,TYPE_A,3.8,Desert,Indian
1000686,11,505.43,504.43,40,TYPE_C,3.8,Desert,Indian
1001828,137,382.18,484.09,134,TYPE_C,3.8,Desert,Indian
1001249,142,483.09,483.09,42,TYPE_A,3.8,Desert,Indian
1001582,10,471.45,504.43,26,TYPE_A,3.8,Desert,Indian
1001761,9,438.5,437.5,82,TYPE_A,3.5,Desert,Indian
1001781,4,484.03,486.03,53,TYPE_A,3.5,Desert,Indian
1000791,3,505.43,505.43,15,TYPE_A,4,Desert,Indian
1001438,37,485.03,484.03,69,TYPE_A,7,Desert,Indian
1000125,37,485.03,484.03,28,TYPE_A,3.2,Desert,Indian
1000556,47,485.03,484.03,14,TYPE_A,3.2,Desert,Indian
1001720,84,387.03,561.63,177,TYPE_A,3.8,Desert,Indian
1001097,38,486.03,484.03,67,TYPE_B,7,Desert,Indian
1000364,2,485.03,486.03,53,TYPE_B,4.4,Desert,Indian
1002063,25,484.03,484.03,26,TYPE_B,4.4,Desert,Indian
1001158,22,503.43,503.43,13,TYPE_B,3.9,Desert,Indian
1001375,85,389.03,514.13,28,TYPE_B,3.9,Desert,Indian
1001713,76,484.03,484.03,13,TYPE_C,4,Desert,Indian
1001077,130,469.51,470.51,123,TYPE_A,4.5,Desert,Indian
1000747,2,504.43,505.43,68,TYPE_B,4,Desert,Indian
1001705,41,465.63,466.63,27,TYPE_B,4,Desert,Indian
1002176,93,302.67,301.67,53,TYPE_A,4.1,Beverages,Continental
1000305,130,324.95,501.52,231,TYPE_A,4.5,Beverages,Continental
1001697,74,322.04,322.04,230,TYPE_A,5.3,Beverages,Continental
1000126,6,321.13,320.13,204,TYPE_A,4.8,Beverages,Continental
1000177,111,313.34,313.37,150,TYPE_A,4.8,Beverages,Continental
1000722,139,359.93,357.93,177,TYPE_C,2.8,Beverages,Continental
1001650,135,364.72,365.72,150,TYPE_A,4.1,Beverages,Continental
1002174,10,324.98,324.98,13,TYPE_A,4.1,Beverages,Continental
1000673,34,321.07,322.07,202,TYPE_A,3.8,Beverages,Continental
1001618,118,324.98,323.98,96,TYPE_A,3.8,Beverages,Continental
1000388,84,376.42,456.87,134,TYPE_B,5.6,Beverages,Continental
1001979,32,387.06,386.06,310,TYPE_A,4.8,Beverages,Continental
1000469,19,379.3,379.3,55,TYPE_C,2,Beverages,Continental
1000839,16,319.19,388,269,TYPE_C,2,Beverages,Continental
1002085,23,389,388,82,TYPE_C,1.9,Beverages,Continental
1000028,30,307.49,308.49,204,TYPE_C,3.6,Beverages,Continental
1000671,110,309.43,310.43,310,TYPE_A,3.9,Beverages,Continental
1001483,139,355.99,357.99,55,TYPE_A,3.9,Beverages,Continental
1000621,7,317.25,315.25,270,TYPE_C,3.8,Beverages,Continental
1001685,113,314.31,313.31,203,TYPE_C,3.8,Beverages,Continental
1002002,41,314.34,312.34,188,TYPE_C,3.8,Beverages,Continental
1000713,84,373.48,466.63,134,TYPE_A,4.4,Beverages,Continental
1000341,91,320.1,368.66,123,TYPE_A,3.7,Beverages,Continental
1000542,99,290.03,325.98,27,TYPE_B,3.8,Beverages,Continental
1000819,42,324.98,325.98,69,TYPE_A,3.9,Beverages,Continental
1001455,79,320.1,321.1,135,TYPE_A,3.9,Beverages,Continental
1000784,122,513.13,514.13,54,TYPE_A,4.2,Beverages,Continental
1001541,56,315.28,314.28,229,TYPE_C,3,Beverages,Continental
1001334,115,349.26,495.73,149,TYPE_A,4.5,Beverages,Continental
1001527,115,305.58,305.58,68,TYPE_A,3.8,Beverages,Continental
1001609,118,312.34,314.34,284,TYPE_A,3.8,Beverages,Continental
1000197,92,321.07,388,177,TYPE_A,3.4,Beverages,Continental
1000335,21,318.19,318.19,190,TYPE_B,5,Beverages,Continental
1000894,37,476.33,476.33,27,TYPE_C,3.9,Beverages,Continental
1001135,81,375.39,465.63,41,TYPE_C,3.9,Beverages,Continental
1000095,35,313.31,313.31,123,TYPE_A,3.8,Beverages,Continental
1001478,120,386.12,386.12,123,TYPE_B,7,Beverages,Continental
1000697,55,315.28,314.28,94,TYPE_A,4.4,Beverages,Continental
1000898,107,278.39,314.31,229,TYPE_A,4.4,Beverages,Continental
1001475,58,308.46,310.46,215,TYPE_A,4.4,Beverages,Continental
1001456,132,307.52,369.63,175,TYPE_C,2.8,Beverages,Continental
1000637,130,302.67,368.63,41,TYPE_B,3.9,Beverages,Continental
1000742,141,357.96,357.96,136,TYPE_C,2,Beverages,Continental
1001259,82,320.1,321.1,121,TYPE_C,2,Beverages,Continental
1000223,45,315.31,313.31,324,TYPE_A,3.4,Beverages,Continental
1000250,111,315.25,514.13,148,TYPE_A,4,Beverages,Continental
1001600,94,313.37,311.37,217,TYPE_C,4,Beverages,Continental
1000309,69,461.78,461.78,123,TYPE_C,4,Beverages,Continental
1001561,137,357.02,356.02,175,TYPE_A,2.8,Beverages,Continental
1001742,38,426.8,427.8,15,TYPE_A,4.5,Beverages,Continental
1002106,23,388,388,67,TYPE_A,4.5,Beverages,Continental
1000001,100,486.03,583.03,161,TYPE_A,4.5,Fish,Continental
1001601,70,629.53,630.53,68,TYPE_B,3.6,Fish,Continental
1001763,94,583.03,583.03,67,TYPE_A,3.9,Fish,Continental
1000617,87,583.03,583.03,134,TYPE_B,4.4,Fish,Continental
1000576,114,583.03,581.03,27,TYPE_A,3.4,Fish,Continental
1000178,104,581.03,581.03,96,TYPE_A,4.4,Fish,Continental
1000212,59,631.53,630.53,27,TYPE_A,3.9,Fish,Continental
1000205,76,581.03,581.03,55,TYPE_A,4.2,Fish,Continental
1000288,66,630.53,631.53,14,TYPE_A,4.2,Fish,Continental
1001282,93,581.03,583.03,53,TYPE_A,4.5,Fish,Continental
1001386,115,581.03,583.03,28,TYPE_A,4,Fish,Continental
1001709,93,582.03,583.03,67,TYPE_A,3.8,Fish,Continental
1000928,64,629.53,630.53,26,TYPE_B,4.4,Fish,Continental
1000704,76,631.53,631.53,40,TYPE_B,3.9,Fish,Continental
1000945,118,581.03,581.03,108,TYPE_B,3.9,Fish,Continental
1001794,122,582.03,583.03,42,TYPE_A,4,Fish,Continental
1000563,112,582.03,582.03,149,TYPE_A,4.5,Fish,Continental
1000011,18,618.86,619.86,53,TYPE_A,4.5,Seafood,Continental
1000660,128,688.73,688.73,55,TYPE_A,4.5,Seafood,Continental
1000965,51,629.53,629.53,14,TYPE_B,4.7,Seafood,Continental
1001825,53,387.03,620.86,338,TYPE_B,3.6,Seafood,Continental
1001382,107,485.03,709.13,135,TYPE_A,5.3,Seafood,Continental
1000696,65,484.03,631.53,54,TYPE_A,4.1,Seafood,Continental
1002048,63,630.53,629.53,41,TYPE_A,4,Seafood,Continental
1001485,145,727.53,727.53,28,TYPE_A,5.1,Seafood,Continental
1001857,57,609.19,610.19,134,TYPE_A,5.1,Seafood,Continental
1001054,127,726.53,728.53,15,TYPE_C,2.9,Seafood,Continental
1000457,136,726.53,728.53,15,TYPE_B,5.6,Seafood,Continental
1001021,8,668.33,670.33,28,TYPE_B,5.6,Seafood,Continental
1001754,116,688.73,687.73,108,TYPE_B,5.6,Seafood,Continental
1000277,95,436.56,670.33,257,TYPE_A,4.8,Seafood,Continental
1001068,124,687.73,688.73,15,TYPE_A,4.8,Seafood,Continental
1001124,28,616.92,618.92,41,TYPE_B,4.1,Seafood,Continental
1001273,17,659.63,659.63,41,TYPE_B,4.1,Seafood,Continental
1001581,114,708.13,707.13,27,TYPE_B,4.1,Seafood,Continental
1000263,97,670.33,669.33,40,TYPE_C,2,Seafood,Continental
1000450,75,602.37,603.37,162,TYPE_A,7,Seafood,Continental
1000248,129,765.33,767.33,13,TYPE_A,3.9,Seafood,Continental
1000262,42,620.86,618.86,162,TYPE_B,6.3,Seafood,Continental
1001470,12,619.86,620.86,163,TYPE_B,6.3,Seafood,Continental
1001620,44,630.53,629.53,42,TYPE_A,3.4,Seafood,Continental
1000434,19,658.63,659.63,15,TYPE_C,3.8,Seafood,Continental
1001184,3,659.63,659.63,27,TYPE_C,3.8,Seafood,Continental
1001669,53,387.03,618.86,689,TYPE_A,4.4,Seafood,Continental
1000048,42,629.53,630.53,27,TYPE_A,4,Seafood,Continental
1000418,60,485.03,707.13,163,TYPE_A,4,Seafood,Continental
1001149,22,618.86,620.86,68,TYPE_A,4.2,Seafood,Continental
1000553,134,484.03,765.33,150,TYPE_A,4.1,Seafood,Continental
1001000,79,515.13,629.53,41,TYPE_C,3,Seafood,Continental
1000275,105,709.13,709.13,14,TYPE_C,3.8,Seafood,Continental
1001238,64,631.53,629.53,108,TYPE_B,5,Seafood,Continental
1000217,105,669.33,669.33,41,TYPE_B,7,Seafood,Continental
1000872,85,670.33,669.33,26,TYPE_A,3.9,Seafood,Continental
1000761,41,485.03,620.86,339,TYPE_B,4.4,Seafood,Continental
1000822,117,688.73,688.73,121,TYPE_B,4.4,Seafood,Continental
1001920,91,435.53,707.13,190,TYPE_B,3.9,Seafood,Continental
1000807,120,688.73,688.73,82,TYPE_A,4,Seafood,Continental
1000949,10,435.53,658.63,190,TYPE_C,4,Seafood,Continental
1000144,133,479.24,479.24,42,TYPE_A,4.5,Desert,Indian
1001510,35,400.67,505.43,135,TYPE_B,4.7,Desert,Indian
1001012,119,389.03,473.39,82,TYPE_A,5.3,Desert,Indian
1001898,117,388.03,473.39,136,TYPE_A,3,Desert,Indian
1001353,10,481.12,483.12,42,TYPE_A,3.8,Desert,Indian
1000804,138,371.54,486.03,82,TYPE_C,5.1,Desert,Indian
1000190,57,388.03,463.72,82,TYPE_A,4.8,Desert,Indian
1000856,60,461.72,463.72,53,TYPE_A,4.8,Desert,Indian
1001772,47,486.03,484.03,53,TYPE_C,2.7,Desert,Indian
1000876,13,505.43,505.43,27,TYPE_C,3.6,Desert,Indian
1001352,109,472.39,473.39,26,TYPE_B,4.2,Desert,Indian
1000975,92,485.03,485.03,80,TYPE_A,3.7,Desert,Indian
1001381,93,515.13,514.13,67,TYPE_B,3.8,Desert,Indian
1001279,107,474.39,472.39,26,TYPE_A,3.9,Desert,Indian
1001196,19,387.03,505.43,41,TYPE_A,4,Desert,Indian
1001257,123,468.51,469.51,67,TYPE_A,4.2,Desert,Indian
1000832,79,484.03,485.03,82,TYPE_A,3.5,Desert,Indian
1001660,33,388.03,486.03,55,TYPE_A,3.5,Desert,Indian
1001546,113,472.39,474.39,55,TYPE_A,4,Desert,Indian
1000091,134,483.09,469.51,109,TYPE_A,3.2,Desert,Indian
1001265,36,485.03,485.03,28,TYPE_A,3.2,Desert,Indian
1002095,79,486.03,486.03,14,TYPE_C,0.9,Desert,Indian
1000988,85,226.04,736.23,69,TYPE_B,3.9,Desert,Indian
1000163,129,468.51,468.51,40,TYPE_C,2,Desert,Indian
1001767,3,486.03,485.03,80,TYPE_A,3.9,Desert,Indian
1000463,66,486.03,485.03,14,TYPE_B,4.4,Desert,Indian
1001806,140,485.03,486.03,41,TYPE_B,4.4,Desert,Indian
1000435,17,387.03,503.43,54,TYPE_B,3.9,Desert,Indian
1001203,38,465.63,465.63,26,TYPE_B,3.9,Desert,Indian
1000873,115,473.39,472.39,41,TYPE_A,4.5,Desert,Indian
1000235,138,486.03,486.03,26,TYPE_A,4.5,Biryani,Indian
1000397,87,485.03,486.03,27,TYPE_B,3.6,Biryani,Indian
1001484,85,485.03,485.03,28,TYPE_A,4.8,Biryani,Indian
1001974,14,484.03,485.03,15,TYPE_A,4.8,Biryani,Indian
1000065,9,485.03,484.03,14,TYPE_C,5.1,Biryani,Indian
1000786,16,485.03,485.03,13,TYPE_C,2.7,Biryani,Indian
1002154,63,484.03,485.03,41,TYPE_C,2.7,Biryani,Indian
1001457,42,485.03,486.03,26,TYPE_A,7,Biryani,Indian
1002140,34,486.03,486.03,26,TYPE_B,6.3,Biryani,Indian
1000538,37,485.03,484.03,13,TYPE_C,4,Biryani,Indian
1000997,106,411.28,484.03,40,TYPE_A,4,Biryani,Indian
1002058,145,484.03,484.03,27,TYPE_A,4.2,Biryani,Indian
1001162,82,486.03,486.03,42,TYPE_A,4.1,Biryani,Indian
1000737,35,486.03,485.03,69,TYPE_B,6.7,Biryani,Indian
1001025,110,485.03,486.03,123,TYPE_B,6.7,Biryani,Indian
1000072,32,436.53,484.03,27,TYPE_A,3.6,Biryani,Indian
1000098,55,387.03,485.03,15,TYPE_A,3.8,Biryani,Indian
1000882,4,339.53,484.03,13,TYPE_A,3.4,Biryani,Indian
1001981,103,486.03,485.03,13,TYPE_A,3.4,Biryani,Indian
1002124,51,484.03,486.03,28,TYPE_A,3.4,Biryani,Indian
1001606,130,447.23,445.23,40,TYPE_A,4.4,Biryani,Indian
1001517,68,465.63,464.63,13,TYPE_A,4.5,Biryani,Indian
1000596,88,486.03,485.03,27,TYPE_C,4,Biryani,Indian
1000558,113,485.03,486.03,81,TYPE_B,4,Biryani,Indian
1000527,28,533.53,619.86,82,TYPE_A,4.5,Seafood,Continental
1000385,28,570.36,571.36,136,TYPE_B,4.7,Seafood,Continental
1001878,75,630.53,631.53,27,TYPE_A,5.3,Seafood,Continental
1000158,56,618.86,619.86,161,TYPE_A,3.9,Seafood,Continental
1002178,24,604.31,606.31,109,TYPE_A,4.8,Seafood,Continental
1000310,10,436.53,628.62,460,TYPE_B,4.4,Seafood,Continental
1000951,44,618.86,619.86,258,TYPE_A,5.1,Seafood,Continental
1002168,34,485.03,618.86,258,TYPE_C,5.1,Seafood,Continental
1000555,41,485.03,620.86,447,TYPE_A,4.8,Seafood,Continental
1001113,109,669.33,669.33,53,TYPE_A,4.8,Seafood,Continental
1000611,83,629.53,629.53,14,TYPE_A,3.9,Seafood,Continental
1001980,130,767.33,766.33,68,TYPE_A,3.9,Seafood,Continental
1001416,100,435.53,668.33,445,TYPE_A,3.7,Seafood,Continental
1000726,101,435.53,670.33,310,TYPE_C,4,Seafood,Continental
1001178,110,668.33,668.33,27,TYPE_C,4,Seafood,Continental
1001090,79,514.13,629.53,53,TYPE_B,3.8,Seafood,Continental
1000648,91,437.53,669.33,256,TYPE_A,4.2,Seafood,Continental
1000503,30,658.63,659.63,53,TYPE_A,4.1,Seafood,Continental
1001291,102,612.13,611.13,163,TYPE_B,6.7,Seafood,Continental
1000431,99,709.13,709.13,27,TYPE_A,4,Seafood,Continental
1001159,105,708.13,709.13,27,TYPE_A,4,Seafood,Continental
1001542,56,708.13,707.13,15,TYPE_A,4,Seafood,Continental
1002117,82,645.05,645.05,69,TYPE_B,5,Seafood,Continental
1000207,55,619.86,619.86,96,TYPE_A,7,Seafood,Continental
1000930,14,620.86,619.86,41,TYPE_C,3.9,Seafood,Continental
1000589,140,727.53,727.53,82,TYPE_B,7,Seafood,Continental
1001537,131,727.53,726.53,123,TYPE_B,7,Seafood,Continental
1001140,68,630.53,709.13,41,TYPE_A,2.4,Seafood,Continental
1001058,5,486.03,659.63,14,TYPE_C,2.8,Seafood,Continental
1001516,9,435.53,659.63,420,TYPE_B,3.9,Seafood,Continental
1001305,115,707.13,709.13,14,TYPE_A,4.5,Seafood,Continental
1000479,103,668.33,668.33,81,TYPE_A,4,Seafood,Continental
1001254,48,620.86,620.86,80,TYPE_A,4,Seafood,Continental
1001493,43,629.53,631.53,28,TYPE_C,4,Seafood,Continental
1000529,106,179.45,233.77,217,TYPE_A,4.5,Extras,Thai
1000468,109,169.75,170.75,202,TYPE_A,3.9,Extras,Thai
1000312,53,166.9,199.88,392,TYPE_A,5.1,Extras,Thai
1002078,66,199.82,200.82,433,TYPE_A,5.1,Extras,Thai
1001540,40,151.38,203.73,202,TYPE_C,5.1,Extras,Thai
1000694,7,198.88,197.88,284,TYPE_B,5.6,Extras,Thai
1001662,29,161.05,161.05,567,TYPE_B,5.6,Extras,Thai
1000365,103,195,196,311,TYPE_A,4.8,Extras,Thai
1000175,136,195.03,228.01,96,TYPE_C,2,Extras,Thai
1000756,130,185.3,228.01,148,TYPE_C,2,Extras,Thai
1000562,17,153.26,154.26,702,TYPE_A,4.4,Extras,Thai
1000911,115,183.33,184.33,539,TYPE_A,4.4,Extras,Thai
1000523,144,170.75,226.01,297,TYPE_A,3.6,Extras,Thai
1001093,129,169.75,171.75,107,TYPE_A,3.6,Extras,Thai
1000908,89,179.45,319.13,217,TYPE_A,3.5,Extras,Thai
1001814,43,161.05,161.05,28,TYPE_A,3.5,Extras,Thai
1000626,134,340.53,339.53,13,TYPE_A,3.4,Extras,Thai
1000868,73,134.83,208.61,256,TYPE_B,7,Extras,Thai
1000393,126,194.03,227.01,95,TYPE_A,4.5,Extras,Thai
1001711,45,136.77,241.59,96,TYPE_A,4.5,Extras,Thai
1001755,144,189.18,190.18,121,TYPE_A,4.5,Extras,Thai
1000579,4,135.86,135.86,1026,TYPE_A,4.5,Beverages,Thai
1001473,55,120.28,140.65,1646,TYPE_A,4.5,Beverages,Thai
1001973,34,121.31,120.31,472,TYPE_A,5.3,Beverages,Thai
1000439,141,122.28,122.28,393,TYPE_A,4.8,Beverages,Thai
1001656,52,95.06,96.09,609,TYPE_C,2.8,Beverages,Thai
1000115,119,150.35,150.35,662,TYPE_A,3,Beverages,Thai
1000625,104,95.06,116.4,662,TYPE_A,4.1,Beverages,Thai
1000806,70,115.43,115.43,96,TYPE_C,2.9,Beverages,Thai
1001799,79,119.34,120.34,68,TYPE_C,2.9,Beverages,Thai
1000823,3,97.03,115.49,528,TYPE_B,4.1,Beverages,Thai
1000026,104,152.35,151.35,175,TYPE_C,1.9,Beverages,Thai
1000118,75,145.5,147.5,68,TYPE_C,1.9,Beverages,Thai
1001152,105,117.37,118.34,458,TYPE_C,3.6,Beverages,Thai
1000148,143,151.38,149.38,1986,TYPE_B,6.3,Beverages,Thai
1000425,87,119.37,119.37,405,TYPE_A,3.4,Beverages,Thai
1000753,39,93.12,93.12,554,TYPE_A,3.4,Beverages,Thai
1000467,99,122.28,120.28,256,TYPE_A,3.9,Beverages,Thai
1001723,123,119.37,117.37,95,TYPE_C,3.8,Beverages,Thai
1000639,80,144.56,145.53,1634,TYPE_A,4.4,Beverages,Thai
1001500,21,95.12,115.49,366,TYPE_B,4.2,Beverages,Thai
1001116,30,122.28,121.28,541,TYPE_C,2.8,Beverages,Thai
1002121,14,114.52,113.52,190,TYPE_C,4,Beverages,Thai
1000253,48,122.25,143.59,567,TYPE_C,4,Beverages,Thai
1001274,111,150.35,146.47,458,TYPE_C,4,Beverages,Thai
1000167,10,119.37,122.28,364,TYPE_B,3.8,Beverages,Thai
1000658,66,123.25,122.25,148,TYPE_B,3.8,Beverages,Thai
1001205,76,146.53,144.53,1256,TYPE_A,4.2,Beverages,Thai
1000140,64,119.37,119.37,283,TYPE_C,3,Beverages,Thai
1001714,34,146.5,163.96,1998,TYPE_B,6.7,Beverages,Thai
1001163,87,142.62,144.53,810,TYPE_A,3.6,Beverages,Thai
1001192,137,115.43,115.43,188,TYPE_C,3.8,Beverages,Thai
1000270,106,145.53,146.53,932,TYPE_A,3.5,Beverages,Thai
1000801,81,144.53,144.53,1054,TYPE_A,3.5,Beverages,Thai
1000821,82,119.31,120.31,607,TYPE_A,4,Beverages,Thai
1000969,118,118.4,118.4,620,TYPE_A,4,Beverages,Thai
1000475,96,149.38,151.38,554,TYPE_A,3.4,Beverages,Thai
1001596,92,120.31,121.31,460,TYPE_B,5,Beverages,Thai
1000676,112,148.44,149.44,513,TYPE_A,7,Beverages,Thai
1001972,71,147.5,145.56,742,TYPE_C,3.9,Beverages,Thai
1000193,8,144.53,144.53,540,TYPE_A,3.2,Beverages,Thai
1000741,27,119.37,119.37,325,TYPE_A,4.4,Beverages,Thai
1002022,44,119.37,118.37,324,TYPE_A,4.4,Beverages,Thai
1001492,117,150.35,152.35,53,TYPE_C,0.9,Beverages,Thai
1000921,16,123.25,123.25,161,TYPE_A,2.8,Beverages,Thai
1000353,55,114.49,96.09,393,TYPE_C,2.8,Beverages,Thai
1001737,142,120.31,119.31,405,TYPE_B,3.9,Beverages,Thai
1002112,18,145.56,135.86,1526,TYPE_A,3.9,Beverages,Thai
1000623,77,117.37,118.37,298,TYPE_A,3.4,Beverages,Thai
1000236,116,96.03,97.03,162,TYPE_A,4.5,Beverages,Thai
1001657,134,149.38,150.38,771,TYPE_A,4,Beverages,Thai
1001236,16,120.28,120.28,189,TYPE_C,4,Beverages,Thai
1001322,50,121.25,143.56,541,TYPE_C,4,Beverages,Thai
1000551,11,123.25,121.25,107,TYPE_A,2.8,Beverages,Thai
1000864,37,144.56,135.83,1175,TYPE_A,4.5,Beverages,Thai
1000574,57,115.43,117.43,379,TYPE_B,4,Beverages,Thai
1000728,95,268.69,268.69,216,TYPE_A,4.5,Salad,Italian
1000111,94,200.85,243.5,392,TYPE_B,4.7,Salad,Italian
1001220,39,244.5,242.5,283,TYPE_B,4.7,Salad,Italian
1000656,114,292.03,290.03,163,TYPE_A,5.3,Salad,Italian
1000269,42,244.5,244.5,1176,TYPE_A,4.8,Salad,Italian
1000384,36,244.5,244.5,325,TYPE_A,4.8,Salad,Italian
